text,label,label_name,split
"Y porque tienen tanto miedo....en que gane la señora ""K""? Sera acaso la Carcel? Sera acaso todos las denuncias del Fiscal Domingo Pérez tenga efecto y pegue la vuelta al penal Santa Monica? No seas Payaso ps jajajaja se viene el Quino...dilo sin llorar 😂😂😂",0,negative,train
21soles por un poco de arroz con trozo de pollo??? Sin papas ni ensalada??? Franco que te vieron la cara de ... Cjd...🥴 Con 21.00 almuerza toda una familia!!!!🙈🙈,0,negative,train
Ludwig Mark San Martín Ruiz Nathaly Vasquez toda la vida ustedes 😁😁,0,negative,train
Hay burros que todavía no entienden 🤦🏻‍♀️ aún viendo las burradas del prosor,0,negative,train
"Que lindo videito. Algún día no muy lejano espero estar x ahí, alucinante manolo!!! 😄 😄 😝",2,positive,train
Me gustaría escuchar la narración histórica de la batalla y del museo del Campo del Alto de la Alianza aki en Tacna .....sería bacán ✌️,2,positive,train
EL PROFESOR GIRAFALES TUVO QUE VENIR DE MEXICO PARA TOMARLE EL EXAMEN AL CHAVO DEL 8.. JALADO!! ✏😩😩🤣🤣,1,neutral,train
Ya vi su pagina esa crema volteado d quinua. Y sus panqueques de kiwicha. Tienen que enseñarnos😂😂😂,1,neutral,train
Katerin chicha de quinua 😍,2,positive,train
Leyli Peralta Gutierrez 🤗,2,positive,train
"Luiz Huamán C, Abi Valle Q, Yvan Davalos cuando hacemos los tonos😂😂",1,neutral,train
Lucianitoo somos tus hinchas 😍😻con o sin barba 🧔🏼🧔🏼ahahaha hemos seguido tus tips de VyP Tarapoto 👍👍 Chicaas hablen apoyamos con las gorritas Flor Cecilia Julieth Neyra Jackeline Blas Lu Pinto   Considerando que el Colorao nos lo pide 😘😘jajajaja,2,positive,train
Tengo que ir a lima si o si 😍😍😍  estoy en modo cumple una idea buenísima Jenny gracias por el dato lo hare,2,positive,train
Luciano no puede vivir sin la palta hass 😂😂,1,neutral,train
"El habanero es lo mejor, un buen comensal mexicano lo sabe 😏 aquí por mi rumbo se come tal cual en el video en casi todos los platillos típicos y regionales. Chedraui es el popular supermercado de ofertas más surtido y tiene su sucursal modo pequeño en poblados, conocido como super che.",2,positive,train
Ya no habla la lora jiji que obediente 😊😁,0,negative,train
La pachamanca que elabora mi mamá se la lleva de encuentro...😊,2,positive,train
Hugo Kevin Puma Chacón  ahora sí disfrutaras de la playita ☹ ,2,positive,train
No sé si se dieron cuenta pero la mucama tiene la cara del hijo de Will Smith en karate kids 🥴,1,neutral,train
Vanessa Molina Do'Santos para que aprendas con este churro 😍,2,positive,train
Jhadira Montes de Oca Fiorella Camila Piñan Palomino aqui esta kachu 😂😂😂 a el se referian 😂😁😋,1,neutral,train
"MAVILA HUERTAS NO TIENES AUTORIDAD MORAL PARA HABLAR DE CORRUPCIÓN 🤔😠, PORQ estas trabajando para la corrupta japonesa KEIKO FUJIMORI 🤔😠",0,negative,train
Solo nos queda soportar y punto .😫,0,negative,train
"Es que tío, no sé porqué tu ganas de empujar a la gente al pánico, Jod*er Hijueput****a! 🤬🤬🤬 Con este virus vamos a vivir por un regular rato, pero nuestra vida debe continuar, ya hemos estado encerrados muchos meses. Yo estoy en Madrid y ando currando de un lugar a otro y no pasa nada, si sales con la mentalidad llena de miedos, es lógico que tengas pánico a todo, se trata de mantener los protocolos y al compartir se comparta normal manteniendo la distancia y con cubiertos, botellas y cosas personal o con una servilleta tomar la botella de vino o lo que sea y ya! La vida debe continuar pero sin hacer desmadres!",0,negative,train
"Excelente Luca, me caes de la refurinfunflai jajaja 😄",2,positive,train
¿Cansado de ser donador y creer en sus mentiras? Unete a nuestro grupo de fijas https://t.me/+B6fjICCZBj9hYjEx y sal de misio Robotín. 🤑,0,negative,train
Chino no llueves  a manyibu porfa 🙏,1,neutral,train
Este abogado está loco más confundido con lo que habla que Ni el mismo se entiende😂,0,negative,train
Te voy a peinar....un nuevo look 🤗,2,positive,train
O yara igualito csmr 😂😂😂,2,positive,train
"ya ni te respondía, a mí no me gusta mechar por las huevas y tú lo sabes",0,negative,train
"Pffffff... Por gente sin criterio es que estos  cantantes optan por lo más fácil, regueton, en donde esta nueva generación no le importa el contenido de la letra y menos lo difícil que puede ser canta autor, Con solo componer tres letras y que repita mil veces el coro.... Ufffff es la mejor. Encima es toda una bataclana🤣🤣",0,negative,train
oye para hacer  recetas no debes tener niños ahí podría pasarle algo además eso es anti higiénico te doy tache😠,0,negative,train
"Ah ese Pulpin que se achore con uno de barrio, sale perdiendo, le baja los caballos a punta de lapos, y al final va salir llamando a su papi y mami...😆😆😆 PD: Aclarando que estoy en contra de la discriminación y que abusen de los q menos tienen...😉✌🏾",0,negative,train
Renato asi tienes que lanzarte mano 🤣,1,neutral,train
#cafeteriadasso CAFETERIA DASSO esperen un poco y llegamos a decirles HUACHAFOS!!!! y MALCRIADO👎🏼 EL TIPO del CAFETIN de 4TA 🤢👎🏼👎🏼 ese serenazgo c su palabras muy simples de vocabulario 🙄😑🙄🙄,0,negative,train
"jajajaja cerraste  con Broche de Oro.!!  muy buena nota, lo vi hasta el final. 👏",2,positive,train
Todo me chupan la pinga 💪😁 SALUDOS COMAS LA PASCANA KM14,0,negative,train
Techita Techita Carolina Del Aguila ahí vi varias caritos 😂😂😂,1,neutral,train
"Que bacán, que recuerdos 😂😂😂",2,positive,train
"Me encanta el saltado de vainitas pero lo hago diferente... Vainitas sancochadas, choclo desgranado. Hago un aderezo de ajo, cebolla blanca a la pluma, sal, pimienta y un poco de aji amarillo. A ese aderezo le agrego las vainitas, el choclo desgranado, queso fresco en cuadritos o queso parmesano rallado, y un huevo. Lo sirvo con papa sancochada. 😊",2,positive,train
La Habitación de Henry preguntando a son pitucos a los chileno pero hablando como pituco 🤣,0,negative,train
"Siiiiii Toby!!... Cómo olvidar esa chamba cuando Luis Felipe Amaya Broncano era pareja de Lenny Paul Andres Fuertes y se metían su respectiva Half-Life con Gabito Traguncitus Jodiduz 😂 Pero cabinero que se respeta!!... Le metía reja a las clientas 🤣... Que recuerdos de ese baño tantos momentos vividos. Gracias German Raul Galvez Escalante por darme la oportunidad de trabajo ""No se ganaba. Pero como lo gozaba!!...""😁",2,positive,train
Que  rico   todo  hasta hambre me dio 😘😘😭😭😭 como quisiera visitar México  haci probar  de toda la comida mexicana y conocer  las maravillas  que tienen... QUE VIVA MEXICO CABRONES...,2,positive,train
Alondra!! Si hablamos de novelas esta también fue buena ! Por último los ricos también lloran!! Pia te va a ir Súper bien te esperamos en el 2023 tienes buena correa 🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,2,positive,train
Diego parecía igual al malo de los pitufos 🤣🤣🤣🤣,0,negative,train
Por favor que los ayuden con remedios caseros hagan la prueba MAGALY MUCHA FÉ 😇 ORAR Y MUCHA FUERZA CUÍDATE MUCHO UN ABRAZO 🙋,2,positive,train
"Le dicen el muñecas, cualquier lugar donde se eche cierra los ojos 🤣 Ruddy Erix Guzman Ayamamani",2,positive,train
Me la quiso chupar,1,neutral,train
"Que tristeza chicos , pero fortaleza y ponerle más punche 💪 y un consejito de vieja aseguren sus equipos si ya ustedes entraron  a este mundo es necesario y con tanta inseguridad. Ahora somos tantos sus seguidores que podemos aportar con un granito de arena se hace una playa.",2,positive,train
"Que linda Thiara, mi hija vió el video y al toque dijo: "" mamá vamos al nido "" 😂😂😂",2,positive,train
No digan que los tacneños lanzamos huevos al presidente los que lo hicieron fueron envidiosos los tratan o intentan que la sra k sea presidente sigan soñando . La mayoría de los tacneños le dijeron al presidente que cierre el congreso eso es lo que todos los peruanos queremos 😌,1,neutral,train
JAJAJAJAJAJAJA Y LA GENTE BRUTA QUE APOYA ESTO 🤣 Para empezar así como cada uno en sus casas hace pendejadas y nada les dicen pueden quedarse con el hocico callado solo por una vez y dejar de atacar a alguien? Que tan ridículos se pueden ver diciendo o haciendo cosas a una persona. Que les afecta 🤣🤣 Que gente tan imbecil podemos tener,0,negative,train
Asu qué paja! Tantas veces en Huaraz y jamás supe de ese hotel! Se ve súper lindo! Hace mil que no como su buen cevichocho ☝🏽,2,positive,train
Mentira  su  propio  falsedad  está  girando  en  todo  el  mundo 🌎   la  dama de  hierro  de  los  cuellos  blanco,0,negative,train
Este patita tiene mas seguidores que los combatientes armando conos 😄 y haciendo las mismas ridiculeses infantiles,0,negative,train
"Es una lástima que sigan sucediendo estas cosas y no se puede hacer nada, que el enemigo les ha robado les va a caer 7 veces más el peso encima. Dios me los bendiga grandemente y no olviden Que Dios los va a bendecir y para adelante nomás y Dios los cubra guarde su salida y entrada de hoy y para siempre💝💖❤🙏",2,positive,train
"Cholo saludos desde Miraflores, la gente pituca como tú! 🤓🤗🤗",0,negative,train
Cachar un día con ella y otro conmigo,1,neutral,train
"Yo también  cocino cuy, pachamanca, puchero🤣🤣🤣🤣",1,neutral,train
AnTonio Canales estamos viejos. 🤣🤣🤣,0,negative,train
Ese cuento ya está gastado cuerda de mermeleros🤮🤮🤮🤮,0,negative,train
Mi ñañito ya tiene flaca 😢😢😢 q vieja m siento 😆😆😆,0,negative,train
Lo que nadie se esperaba. Un personaje wachaf0. 😅😅😅😅😅😅 Ahhh y tmb que Cristóbal conozca al supuesto antanes o Antares. 😅😅,0,negative,train
Yo hubiera compuesto algo mejor 🤭 hasta tongo lo hubiera echo mejor 🤷🏽‍♀️🤣,0,negative,train
La verdad se escucha bien chula al final🤣🤣🤣saludos desde Puerto Rico 🇵🇷,2,positive,train
"Ay, carajo, me escupió el sida gritó Gustavo",0,negative,train
"Esos babosos que siguen a Castillo lo único que saben decir es que son seguidores de fujimori o son comprados xd, bueno, en algo tenía que parecerce a su presidente no? Son ignorantes igual que el🤷‍♂️que se puede esperar xd",0,negative,train
"Y nos mandarían a los cachacos, señor",1,neutral,train
"OYE TURRY , FALTA SOLO PONERTE LA  CAMISETA DEL FUJIMORISMO . ERES UN INCAPAS CHUPAMEDIA DELA CORRUPCION🐭",0,negative,train
"Juaaaa nos hicieron caso Lorena Neuhäusler!!! Se fueron a la Pera Madura!!! 😂😂😂 Pucha qué rico caracho, me estoy agarrando a cabezazos ahorita!! 😢😢.  Ahora que regreso en diciembre a Piura, lo primero que haga es ir a comer ese pavo con chifles!!!! 😋😋😋. Ya te cuento!!! 😂😘",1,neutral,train
"Estará repartiendo toda la comida que compra . Como siempre recurriendo al soborno . Comprando gente , la única manera que lo apoyen . Terruco miserable!! 🤬🤬🤬🤬🤮🤮🤮🤮",0,negative,train
Maldts 😠😠😠😠😡😠😡 ratas con razón están aprobando leyes y proyectos d m 😠😠😠😠😠😠😠😠q no le sirven de nada al pueblo carajooo 😠😠😠😠más andan pensando en venezolanos 😡😡😡😡aprobando leyes q beneficia solo a estos corrupts y parásits 😠😠😠d m,0,negative,train
Elijo Elvive rosado para un liso perfecto😍😍 el dorado también vendría muy bien💛,2,positive,train
A Húmero Ortiz se le está mojando 😂 esta que se hace pipí 🤭,0,negative,train
Hola ale fuller. 😘😘😘. Saludos desde Talara,2,positive,train
"Jajaja  Castillolovers ✌️ les hablan  , están en el mismo costal que los  Keikistas corruptos , nadie está libre de polvo y paja , Cerrón de corruptos 😂😂😂 y eso que ni empiezan , imagínense de aquí a unos años 🤡🤡🤡",0,negative,train
Es que Vertió se quedó sin soga y sin cabra 🤣🤣🤣 quien siempre ha gobernado ha sido Cerron detrás del sombrerito.,0,negative,train
TODO DA VUELTA QUIEN GOLEÓ A QUIÉN .. PERO EN TORNEO INTERNACIONAL SON UNOS DESASTRES EL MEJOR HASTA AHORA CIENCIANO DEL CUZCO..                        🏆COPA Y RECOPA 🏆                                     👋👋,0,negative,train
29 chicocas!!!!! 👏👏👏👏👏👏,2,positive,train
Naysha Gelimich jajajajajaja... Moriremos juntas jajajaja 🤣🤣🤣 te quiero chiquita 💕👯‍♀️,2,positive,train
Amerik Fernandez duelo 🇵🇪🆚️🇨🇴 con el Ras tas tas 💃😅,1,neutral,train
No te vayas chavo 🥴🥴🥴🥴,1,neutral,train
Buen punto!!!!! Donde se come rico buen lugar 😋😉👍,2,positive,train
Porfirio Medrano cargaba su viejo rifle Pívode,1,neutral,train
Asi se mata dos pajaros en un tiro✌️,2,positive,train
"Los primeros en recibirlos será la garita de control y pagar peaje jajaaaa.... Que rico Manolo mi Huacho hermoso y añorado, disfruta mucho su comida, paisajes y sobre todo su bonita gente 😘",2,positive,train
"Que rico y fácil , pero que otro acompañamiento se podría no me gustan los arándano y menos las salsas que parecen mermeladas 😢 sorry 😐",0,negative,train
"Si vas a Chimbote fijo tienes que comer combinoche todos los días , lo mejor 😋🙌",2,positive,train
Está laq habla es asco fujirratasssss 💩💩💩💩💩💩🐭🐭🐭🐭🐭🐭🐭,0,negative,train
"Dejen de joder a Vizcarra ocupensee de ayudar a la gente q necesita oxígeno para poder vivir,este presentador de pacotilla no tiene credibilidad,ni ética tiene😡",0,negative,train
"Gaston, hoy mi Mami cumplió años, un número grande, mis hijos, mis hermanos y yo lo, lo hemos celebrado en Madam Tusan en el Centro Comercial de la Av Salaverry. Todo estuvo delicioso, sensacional, en la comida y atención. Fue una noche soñada....🍷😊",2,positive,train
🤣🤣🤣🤣...Que regia te ves ..sigue asiii ..bendiciones,2,positive,train
"Recuero cuando trabajaba en Chimbote, siempre m escapada al mercado y me compraba mi combinado de 5 soles .... ohh que tiempos ☀️",1,neutral,train
"No es novedad lo de César acuña  siempre ha Sido cogobierno con Pedro castillo , primero le dió el título de magister Bamba luego sus congresistas niños de APP no apoyan la Vacancia ahora quiere hacer fraude para ser gobernador de la Libertad y como Pedro castillo sabe de eso lo va apoyar 🤠🐀💵 plata como cancha y robos como cancha Pedro castillo 🤠🐀💵🐀💣🤣",0,negative,train
"Y el que nace cholo, muere cholo",1,neutral,train
Que melo a las agujas😔😔,0,negative,train
"Luciano me encanta,  y el pulpo también.  ❤❤❤❤",2,positive,train
Tobi en el rico pachacity si hay delivery 😎😎😎 pirata pero hay ,2,positive,train
Y la otra. q se cree bailarina profesional … 🤣 estas en un tono gila,0,negative,train
Leslie Esther Sofia Pizarro Xihomara Iris Pardo Galindo cuando eramos chibolas debemos bailar estos pasitos en tu casa 😁🥰😝,2,positive,train
"La verdad que yo no soy de ningún partido pero me indigna tanto Y me da vergüenza ajena. No sé ni cómo mirar a mis hijas tengo una niña pequeña y tengo mis hijas señoritas, no es justo , no es posible que esta clase de personas puedan ser elegidos así nada más,  me mato diciendo a mis hijos estudien, salgan adelante, lean , aprenderse la tabla de multiplicar,  tantas cosas como madre uno se saca la m***** realmente enseñando a los hijos a estudiar a ser los mejores en el colegio; aprender todos los días de nuestra vida estamos ahí con ellos, para que sean algo en la vida, profesionales y sean el orgullo de nosotros;  no para que un ignorante sinvergüenza , ocioso, que jamás ha enseñado a nadie se ahora el presidente y encima ponga toda su tracalada de mafiosos de personas que no tienen ni oficio ni beneficio, con una hoja de vida manchada, enzimas son pegalones , golpeadores de niños y mujeres .Qué cosa qué vergüenza como madre totalmente estoy muy pero muy decepcionada o sea acá en el Perú cualquier ignorante puede ser presidente puede ser ministro y hacer lo que se le pega la gana qué vergüenza de verdad, que dolor .😡😡",0,negative,train
