text,text_clean,label,label_name
"El comportamiento de esta Terrocomunista Zaira Arias ,es solo una ""Bombita💣"" de lo que sería el Gobierno de Pedro Castillo: prepotentes, agresivos e imponiendo sus ideas. ¡EL Chavismo en su máxima expresión!🤮Al ver esta actitud pinta en cuerpo entero a la gentuza que tiene el prof. Castillista en el congreso y en su equipo presidencial🤦‍♀️🤮👎No olviden #Castillo y #VladimirCerron han metido al Congreso 4 TERRORISTAS.......a esta Comunista electa por el PL ✏, SE LE SALIÓ LA TERRUQUITA QUE LLEVA DENTRO""🤭🤦‍♀️🤦‍♀️🤭 pd. 🤔🤔🤔🤔🤔Mmmm ,Yo creo que ya no los debemos terruquear ,ellos mismos lo están demostrando .🤮","El comportamiento de esta Terrocomunista Zaira Arias ,es solo una ""Bombita💣"" de lo que sería el Gobierno de Pedro Castillo: prepotentes, agresivos e imponiendo sus ideas. ¡EL Chavismo en su máxima expresión!🤮Al ver esta actitud pinta en cuerpo entero a la gentuza que tiene el prof. Castillista en el congreso y en su equipo presidencial🤦‍♀️🤮👎No olviden Castillo y VladimirCerron han metido al Congreso 4 TERRORISTAS.......a esta Comunista electa por el PL ✏, SE LE SALIÓ LA TERRUQUITA QUE LLEVA DENTRO""🤭🤦‍♀️🤦‍♀️🤭 pd. 🤔🤔🤔🤔🤔Mmmm ,Yo creo que ya no los debemos terruquear ,ellos mismos lo están demostrando .🤮",0,negative
"Q alegría Betito, esperamos verte en tv, ya se vienen elecciones así q a ponerle las pilas, y creó q wilax sería tú canal nada de mermelada allí 😉","Q alegría Betito, esperamos verte en tv, ya se vienen elecciones así q a ponerle las pilas, y creó q wilax sería tú canal nada de mermelada allí 😉",0,negative
"Asi pensamos y nos indignamos muchos con todo lo que esta  pasando , como podemos ponernos la soga al cuello votando por un régimen comunista lleno de terroristas .. 🤦‍♀️🤦‍♀️🤦‍♀️","Asi pensamos y nos indignamos muchos con todo lo que esta pasando , como podemos ponernos la soga al cuello votando por un régimen comunista lleno de terroristas .. 🤦‍♀️🤦‍♀️🤦‍♀️",0,negative
Gerardo me llegas al pene a la firme Te crees pituco 😡 Serrano de mrd,Gerardo me llegas al pene a la firme Te crees pituco 😡 Serrano de mrd,0,negative
A los curas no se les para la pichula,A los curas no se les para la pichula,0,negative
"El enano correlon infiel amenazando de destruir, con ese tallarin, esa voz de traca y encima con esa ""hombría"" infiel que corre a penas se ve descubierto. Ni una hormiga mata pues. Julio Guzmán estas en OTROS en las encuestas. 😜","El enano correlon infiel amenazando de destruir, con ese tallarin, esa voz de traca y encima con esa ""hombría"" infiel que corre a penas se ve descubierto. Ni una hormiga mata pues. Julio Guzmán estas en OTROS en las encuestas. 😜",0,negative
"Oh yaraaaa, que fue con esos patitas😂👻","Oh yaraaaa, que fue con esos patitas😂👻",1,neutral
Solo fijate mi sombra 😂,Solo fijate mi sombra 😂,1,neutral
"Tu también eres cagón pero la U en lqs burnas y en las malas, por que la U es mas que sus problemas …","Tu también eres cagón pero la U en lqs burnas y en las malas, por que la U es mas que sus problemas …",0,negative
"Jajajajajaja q sabes tú oe, piensa p chato jajajaja quién no hizo tktk con eso😂😂😂😂","Jajajajajaja q sabes tú oe, piensa p chato jajajaja quién no hizo tktk con eso😂😂😂😂",2,positive
Tano Bartoli un capo ¡¡¡ Checho nunca cambies BRODER ✅,Tano Bartoli un capo ¡¡¡ Checho nunca cambies BRODER ✅,2,positive
Estos miserables delincuentes deberían botarlo del País sólo cansan temor a los ciudadanos no pueden vivir en Paz con.o nos merecemos 😡😡leyes d . M. Que apañan todo,Estos miserables delincuentes deberían botarlo del País sólo cansan temor a los ciudadanos no pueden vivir en Paz con.o nos merecemos 😡😡leyes d . M. Que apañan todo,0,negative
"En Las Próximas Elecciones, Elige Bien: SI ERES DE DERECHA, QUIERES MANTENER EL MODELO ECONÓMICO, QUIERES TAMBIÉN MANTENER LA CONSTITUCIÓN DEL 93, PERO CONFRONTANDO A LA MAFlA K0RRUPTA APR0-MERlN0-FUJlRRATlSTA… TU OPCIÓN ES EL PARTIDO MORADO Y JULIO GUZMÁN SI ERES DE CENTRO, QUIERES MANTENER EL MODELO ECONÓMICO, CON CIERTAS MODIFICATORIAS EN LA CONSTITUCIÓN Y TAMBIÉN QUIERES COMBATIR LA KORRUPClÓN APR0-FUJlRRATlSTA … TU OPCIÓN ES ACCIÓN POPULAR Y YONHY LESCANO SI ERES DE IZQUIERDA, QUIERES CAMBIAR EL MODELO ECONÓMICO, CAMBIAR LA CONSTITUCIÓN Y COMBATIR LA KORRUPClÓN APRO-MERINO-FUJIRRATISTA… TU OPCIÓN ES JUNTOS POR EL PERÚ Y VERÓNICA MENDOZA Si, Por El Contrario, Todo Te Llega Al 🥚 … Y QUIERES LLEVAR AL PAÍS A LA INCERTIDUMBRE, ENTREGÁNDOLE EL GOBIERNO A ALGUIEN QUE NO TIENE NI P%#@ IDEA DE LO QUE DICE O DE LO QUE HACE Y ES LA FICHA DE LOS GRUPOS DE PODER ECONÓMICO… TU OPCIÓN ES RESTAURACIÓN NACIONAL Y GEORGE FORSYTH. O SI QUIERES ENTREGARLE EL PAÍS A UN CACHACO IMBÉCIL, QUE NO TIENE CAPACIDAD ALGUNA PARA ADMINISTRAR EL ESTADO, POPULISTA Y MARIONETA DE LOS OPORTUNISTAS LUNA… TU OPCIÓN ES PODEMOS DE DANIEL URRESTI O SI LO QUE TE GUSTA ES LA 💩💩💩 , DONDE LOS GRUPOS DE PODER ECONÓMICO (CONFIEP Y SIN) Y LOS POLITIQUEROS TRADICIONALES SE AGASAJAN VENDIENDO NUESTROS LOS RECURSOS NATURALES Y NEGOCIANDO LOS INTERESES DEL ESTADO A LAS TRANSNACIONALES A CAMBIO DE JUGOSAS COMISIONES, SI TE GUSTA QUE LOS VlEJ0S L3SBlAN0S DE SIEMPRE (MULDER, VITOCHO, REY, BARBA, SHEPUT, CHEHADE, BEINGOLEA ENTRE OTROS) SIGAN PARASlTAND0 DEL ESTADO A SUS ANCHAS O SI LO QUE QUIERES ES HUNDIR AL PAÍS EN EL DESAGÜE DE LA C0RRUPClÓN Y EL AUT0RlTARISM0, SI TE GUSTA ATRAGANTARTE CON EL VÓMlT0 DE MARTHA CHÁVEZ, Y LA C0NCHUDEZ DE LAS SALGAD0S, LET0NAS Y BARTRAS, SI ERES LAMEB0LAS DEL Z0RRILL0 BECERRIL Y PERTENECES A “LA PESTlLENClA FUJlRRATlSTA”… TUS OPCIONES SON AVANZA PAÍS DEL T0P0 FUJlRRATlSTA HERNAND0 DE SOTO Y LA 0RGANlZAClÓN KRIMlNAL FARZA P0PULAR DE SU CABECILLA KEIKO🐭 FUJIMORI.","En Las Próximas Elecciones, Elige Bien: SI ERES DE DERECHA, QUIERES MANTENER EL MODELO ECONÓMICO, QUIERES TAMBIÉN MANTENER LA CONSTITUCIÓN DEL 93, PERO CONFRONTANDO A LA MAFlA K0RRUPTA APR0-MERlN0-FUJlRRATlSTA… TU OPCIÓN ES EL PARTIDO MORADO Y JULIO GUZMÁN SI ERES DE CENTRO, QUIERES MANTENER EL MODELO ECONÓMICO, CON CIERTAS MODIFICATORIAS EN LA CONSTITUCIÓN Y TAMBIÉN QUIERES COMBATIR LA KORRUPClÓN APR0-FUJlRRATlSTA … TU OPCIÓN ES ACCIÓN POPULAR Y YONHY LESCANO SI ERES DE IZQUIERDA, QUIERES CAMBIAR EL MODELO ECONÓMICO, CAMBIAR LA CONSTITUCIÓN Y COMBATIR LA KORRUPClÓN APRO-MERINO-FUJIRRATISTA… TU OPCIÓN ES JUNTOS POR EL PERÚ Y VERÓNICA MENDOZA Si, Por El Contrario, Todo Te Llega Al 🥚 … Y QUIERES LLEVAR AL PAÍS A LA INCERTIDUMBRE, ENTREGÁNDOLE EL GOBIERNO A ALGUIEN QUE NO TIENE NI P%#@ IDEA DE LO QUE DICE O DE LO QUE HACE Y ES LA FICHA DE LOS GRUPOS DE PODER ECONÓMICO… TU OPCIÓN ES RESTAURACIÓN NACIONAL Y GEORGE FORSYTH. O SI QUIERES ENTREGARLE EL PAÍS A UN CACHACO IMBÉCIL, QUE NO TIENE CAPACIDAD ALGUNA PARA ADMINISTRAR EL ESTADO, POPULISTA Y MARIONETA DE LOS OPORTUNISTAS LUNA… TU OPCIÓN ES PODEMOS DE DANIEL URRESTI O SI LO QUE TE GUSTA ES LA 💩💩💩 , DONDE LOS GRUPOS DE PODER ECONÓMICO (CONFIEP Y SIN) Y LOS POLITIQUEROS TRADICIONALES SE AGASAJAN VENDIENDO NUESTROS LOS RECURSOS NATURALES Y NEGOCIANDO LOS INTERESES DEL ESTADO A LAS TRANSNACIONALES A CAMBIO DE JUGOSAS COMISIONES, SI TE GUSTA QUE LOS VlEJ0S L3SBlAN0S DE SIEMPRE (MULDER, VITOCHO, REY, BARBA, SHEPUT, CHEHADE, BEINGOLEA ENTRE OTROS) SIGAN PARASlTAND0 DEL ESTADO A SUS ANCHAS O SI LO QUE QUIERES ES HUNDIR AL PAÍS EN EL DESAGÜE DE LA C0RRUPClÓN Y EL AUT0RlTARISM0, SI TE GUSTA ATRAGANTARTE CON EL VÓMlT0 DE MARTHA CHÁVEZ, Y LA C0NCHUDEZ DE LAS SALGAD0S, LET0NAS Y BARTRAS, SI ERES LAMEB0LAS DEL Z0RRILL0 BECERRIL Y PERTENECES A “LA PESTlLENClA FUJlRRATlSTA”… TUS OPCIONES SON AVANZA PAÍS DEL T0P0 FUJlRRATlSTA HERNAND0 DE SOTO Y LA 0RGANlZAClÓN KRIMlNAL FARZA P0PULAR DE SU CABECILLA KEIKO🐭 FUJIMORI.",0,negative
Milagros Carbajal Canales mi cartuchera...😅,Milagros Carbajal Canales mi cartuchera...😅,1,neutral
Ojalá se recupere Tongo 😔,Ojalá se recupere Tongo 😔,0,negative
Locro y dos huevos bien fritos 😋,Locro y dos huevos bien fritos 😋,2,positive
Leo Porta vamo  cagarnos de risa habla 😂,Leo Porta vamo cagarnos de risa habla 😂,2,positive
un beso para mi loco,un beso para mi loco,2,positive
Espero ganarmelo con la fe de CUTO GUADALUPE...🙏🏻🙏🏻🙏🏻,Espero ganarmelo con la fe de CUTO GUADALUPE...🙏🏻🙏🏻🙏🏻,2,positive
"Cierto Erick!, Ayer los pavos si fueron el verdadero equipo cagón!!! 💩💩💩","Cierto Erick!, Ayer los pavos si fueron el verdadero equipo cagón!!! 💩💩💩",0,negative
Sus picaroncitos en el parque tupac El viejo Madero Papa la Huancaina en el Batán de Oro Su pachamanca en el Recreo El Compadre Su truchita en ingenio Su mazamorra de Caya en la feria del Tambo  Ufffff... Muchas Delicias y q mejor con tu Super paladar 😁😁😁,Sus picaroncitos en el parque tupac El viejo Madero Papa la Huancaina en el Batán de Oro Su pachamanca en el Recreo El Compadre Su truchita en ingenio Su mazamorra de Caya en la feria del Tambo Ufffff... Muchas Delicias y q mejor con tu Super paladar 😁😁😁,2,positive
Jajaja ese general creo que se tomó su combinadito 🤣🤣🤣,Jajaja ese general creo que se tomó su combinadito 🤣🤣🤣,2,positive
Increíble tantas agujas 😱,Increíble tantas agujas 😱,0,negative
Lady Acosta aquí está nuestro churro de la cocina ✌😁,Lady Acosta aquí está nuestro churro de la cocina ✌😁,2,positive
Chicas muero x su video de Iquitos para ir con mi familia y saber donde hacerla linda 😘,Chicas muero x su video de Iquitos para ir con mi familia y saber donde hacerla linda 😘,2,positive
Que c🅾️nchud🅾️ es el p🅰️nz🅾️n  chino botalo y peor la  peyto esta con un chamo,Que c🅾️nchud🅾️ es el p🅰️nz🅾️n chino botalo y peor la peyto esta con un chamo,0,negative
"Estaba preguntando por gorras y ni pincho, dijeron que no venden. 👎🏻","Estaba preguntando por gorras y ni pincho, dijeron que no venden. 👎🏻",0,negative
Es la época de los transformer podrán imitar pero jamás igualar  Dios creo hembra y macho de toda especie para su procreación  Los incognitos que no saben si son hombres o mujeres están yendo contra las leyes divinas Buena noticia para los mineros ya podrán sacar más oro 🤣🤣🤣🤣,Es la época de los transformer podrán imitar pero jamás igualar Dios creo hembra y macho de toda especie para su procreación Los incognitos que no saben si son hombres o mujeres están yendo contra las leyes divinas Buena noticia para los mineros ya podrán sacar más oro 🤣🤣🤣🤣,1,neutral
"Tu gil es bien imbécil para hablar, el trato de minimizar las muertes, pero tú también, aunque no tanto como ese ahuevao, una lastima 👎","Tu gil es bien imbécil para hablar, el trato de minimizar las muertes, pero tú también, aunque no tanto como ese ahuevao, una lastima 👎",0,negative
"Chicas tengo sus productos....Daniela, debes sacar tu linea de vinchas 🙏🏻🙏🏻🙏🏻","Chicas tengo sus productos....Daniela, debes sacar tu linea de vinchas 🙏🏻🙏🏻🙏🏻",1,neutral
"Eso es falta de respeto al pobre burro 😡hasta el burro sabe por dónde se camina . El presidente castillo es una bestia bruto 😅 no hay otra palabra . NO COMPREMOS CON LOS ANIMALES POR FAVOR 🙏 PUES LOS ANIMALES SON SERES INOCENTES, INOFENSIVOS,Y SOBRE TODO SON NOBLES SIN MALDAD ALGUNA .","Eso es falta de respeto al pobre burro 😡hasta el burro sabe por dónde se camina . El presidente castillo es una bestia bruto 😅 no hay otra palabra . NO COMPREMOS CON LOS ANIMALES POR FAVOR 🙏 PUES LOS ANIMALES SON SERES INOCENTES, INOFENSIVOS,Y SOBRE TODO SON NOBLES SIN MALDAD ALGUNA .",0,negative
"Este chancho viejo, va a tener conexión con las chancherias de Lurín 😂🤣","Este chancho viejo, va a tener conexión con las chancherias de Lurín 😂🤣",0,negative
Fiscal digale a Renzo que me quiten los bloqueos a mis cuentas 😰😱,Fiscal digale a Renzo que me quiten los bloqueos a mis cuentas 😰😱,0,negative
Osores  cachadito no sabe nada de 😛⚽️⚽️,Osores cachadito no sabe nada de 😛⚽️⚽️,0,negative
El matón es su cachero,El matón es su cachero,0,negative
"Hasta cuándo tendremos que seguir soportando a los SICARIOS EXTORSIONADORES PRESTAMISTAS  prostitutas y Delicuentes extranjeros enviados por MADURO y PETRO 🇻🇪🇻🇪🤬 Esa gente ODIA a los PERUANOS de BIEN 😤 No los dejen entrar al país, no les alquilen propiedades 👎😤🤬","Hasta cuándo tendremos que seguir soportando a los SICARIOS EXTORSIONADORES PRESTAMISTAS prostitutas y Delicuentes extranjeros enviados por MADURO y PETRO 🇻🇪🇻🇪🤬 Esa gente ODIA a los PERUANOS de BIEN 😤 No los dejen entrar al país, no les alquilen propiedades 👎😤🤬",0,negative
Uyuyuy salieron a hablar todas las ardidas.. 🐁,Uyuyuy salieron a hablar todas las ardidas.. 🐁,0,negative
"No me imagino el olor a Doritos, Ron con Gaseosa, sobaco y pezuña 😵‍💫😵‍💫😵‍💫","No me imagino el olor a Doritos, Ron con Gaseosa, sobaco y pezuña 😵‍💫😵‍💫😵‍💫",0,negative
Mi amada Piura! Y te falto ir al Caracol Azul un sitio espectacular donde se come buenazo tbm ❤️,Mi amada Piura! Y te falto ir al Caracol Azul un sitio espectacular donde se come buenazo tbm ❤️,2,positive
"Si vas a Chimbote fijo tienes que comer combinoche todos los días , lo mejor 😋🙌","Si vas a Chimbote fijo tienes que comer combinoche todos los días , lo mejor 😋🙌",2,positive
Soy una super fans tuya :') ..y me  encantaría tener una camiseta autografiada por ti ❤ Éxitos en el mundial verás q llegarás muy lejos Jomara - Melanie 👑🙈,Soy una super fans tuya :') ..y me encantaría tener una camiseta autografiada por ti ❤ Éxitos en el mundial verás q llegarás muy lejos Jomara - Melanie 👑🙈,2,positive
"Yo soy peruano y habló como veneco, habla claro menol 😀😀😀😀","Yo soy peruano y habló como veneco, habla claro menol 😀😀😀😀",2,positive
De todo criticas  pelado has tus cosas deja de joder  al gobierno 😤😤😤,De todo criticas pelado has tus cosas deja de joder al gobierno 😤😤😤,0,negative
Y así quieren gobernar el País si que estamos fregados la gente no es tonta ese partido es una vergüenza 🤮👎🏼,Y así quieren gobernar el País si que estamos fregados la gente no es tonta ese partido es una vergüenza 🤮👎🏼,0,negative
Muy bien Erika a esos tramposos no deberían guardar disque lutos mereces darte otra nueva oportunidad te lo mereces 👍👍👍,Muy bien Erika a esos tramposos no deberían guardar disque lutos mereces darte otra nueva oportunidad te lo mereces 👍👍👍,2,positive
Victor Inga Jhoncito Aylas Controlen a su flaca p😂😂,Victor Inga Jhoncito Aylas Controlen a su flaca p😂😂,0,negative
Hola yolits te cuento yo plancho nunca me gusto planchar ahora tengo derechitas y dobladitas las sabanes 😂😂😂 y como me demoro un año  rspida se pasa la tarde..Pienso se me hara costumbre ? No lo creo en la realidad de mis dias trabajo y espero seguir haciendolo cuando termine esta pandemia👑🐉 cariños yolita cuidate mucho.😘,Hola yolits te cuento yo plancho nunca me gusto planchar ahora tengo derechitas y dobladitas las sabanes 😂😂😂 y como me demoro un año rspida se pasa la tarde..Pienso se me hara costumbre ? No lo creo en la realidad de mis dias trabajo y espero seguir haciendolo cuando termine esta pandemia👑🐉 cariños yolita cuidate mucho.😘,2,positive
